ForeignWorker,Single,Age,LoanAmount,OwnsHouse,Unemployed,Gender_F,Gender_M,ForeignWorker_scaled,Single_scaled,Age_scaled,LoanAmount_scaled,OwnsHouse_scaled,Unemployed_scaled,Gender_F_scaled,Gender_M_scaled,errors,TP,TN,FN,FP,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled,Shap_ForeignWorker,Shap_Single,Shap_Age,Shap_LoanAmount,Shap_OwnsHouse,Shap_Unemployed,Shap_Gender_F,Shap_Gender_M,Shap_ForeignWorker_scaled,Shap_Single_scaled,Shap_Age_scaled,Shap_LoanAmount_scaled,Shap_OwnsHouse_scaled,Shap_Unemployed_scaled,Shap_Gender_F_scaled,Shap_Gender_M_scaled,Error_Type
0.0,1.0,29.0,2629.0,1.0,0.0,0.0,1.0,-0.1856953381770519,0.9416965821485118,-0.5690468008595623,-0.2413722454794652,0.6184565298084196,-0.28815358921021483,-0.6807456457050177,0.6807456457050177,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,-1.1785917436896995,3.605551275464009,-0.36677224549416365,-0.5443310539518161,-0.0037679724277555646,0.010714554316204387,0.0871601247140592,-0.41797622289646374,0.01632115007026834,0.007850616584160319,0.007752320255928047,-0.006187903949733441,-1.5019367341830765,-1.5019367341830645,1.5019367341828513,1.5019367341831038,1.501936734182992,1.5019367341830094,1.5019367341830212,1.1275702593849246e-17,TP
0.0,0.0,41.0,1244.0,0.0,0.0,1.0,0.0,-0.1856953381770519,-1.061913167103641,0.4593510320191646,-0.6922888604259964,-1.6169285176918926,-0.28815358921021483,1.4689774459950382,-1.4689774459950382,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,TP
0.0,1.0,33.0,6070.0,1.0,0.0,0.0,1.0,-0.1856953381770519,0.9416965821485118,-0.22624752323331998,0.8789195032793894,0.6184565298084196,-0.28815358921021483,-0.6807456457050177,0.6807456457050177,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,TP
0.0,0.0,33.0,1474.0,1.0,0.0,1.0,0.0,-0.1856953381770519,-1.061913167103641,-0.22624752323331998,-0.6174074009041898,0.6184565298084196,-0.28815358921021483,1.4689774459950382,-1.4689774459950382,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,TP
0.0,1.0,26.0,1330.0,1.0,0.0,0.0,1.0,-0.1856953381770519,0.9416965821485118,-0.826146259079244,-0.6642897059961035,0.6184565298084196,-0.28815358921021483,-0.6807456457050177,0.6807456457050177,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,TP
1.0,0.0,26.0,1076.0,1.0,0.0,0.0,1.0,5.385164807134505,-1.061913167103641,-0.826146259079244,-0.746984883033229,0.6184565298084196,-0.28815358921021483,-0.6807456457050177,0.6807456457050177,0.0,1.0,0.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.0037679724277555646,0.010714554316204387,0.0871601247140592,-0.41797622289646374,0.01632115007026834,0.007850616584160319,0.007752320255928047,-0.006187903949733441,-1.5019367341830765,-1.5019367341830645,1.5019367341828513,1.5019367341831038,1.501936734182992,1.5019367341830094,1.5019367341830212,1.1275702593849246e-17,TP
0.0,0.0,23.0,3234.0,0.0,0.0,1.0,0.0,-0.1856953381770519,-1.061913167103641,-1.0832457172989258,-0.044401449780799976,-1.6169285176918926,-0.28815358921021483,1.4689774459950382,-1.4689774459950382,0.0,0.0,1.0,0.0,0.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,TN
0.0,0.0,28.0,2278.0,1.0,0.0,1.0,0.0,-0.1856953381770519,-1.061913167103641,-0.6547466202661228,-0.35564786414100485,0.6184565298084196,-0.28815358921021483,1.4689774459950382,-1.4689774459950382,1.0,0.0,0.0,0.0,1.0,1.3713710060425013,-1.1785917436896995,-0.2773500981126161,-0.36677224549416365,1.8371173070873796,-0.002737436709038789,0.018005422613711217,0.07225595496061393,-0.43152793988476973,0.011531221549662463,0.006203884210762872,-0.005676536124541395,-0.006187903949733441,0.6658070058748928,0.6658070058748986,-0.6658070058751259,-0.6658070058748612,-0.6658070058749881,-0.6658070058749689,-0.6658070058749446,1.1275702593849246e-17,FP
0.0,1.0,35.0,3386.0,0.0,0.0,0.0,1.0,-0.1856953381770519,0.9416965821485118,-0.05484788442019882,0.005085427816220048,-1.6169285176918926,-0.28815358921021483,-0.6807456457050177,0.6807456457050177,1.0,0.0,0.0,0.0,1.0,-0.7291972745477634,0.8484702233441818,-0.2773500981126161,-0.36677224549416365,-0.5443310539518161,-0.0037679724277555646,0.010714554316204387,0.0871601247140592,-0.41797622289646374,0.01632115007026834,0.007850616584160319,0.007752320255928047,-0.006187903949733441,-1.5019367341830765,-1.5019367341830645,1.5019367341828513,1.5019367341831038,1.501936734182992,1.5019367341830094,1.5019367341830212,1.1275702593849246e-17,FP
0.0,0.0,74.0,5129.0,0.0,0.0,1.0,0.0,-0.1856953381770519,-1.061913167103641,3.2874450724356636,0.5725566623662589,-1.6169285176918926,-0.28815358921021483,1.4689774459950382,-1.4689774459950382,1.0,0.0,0.0,0.0,1.0,-0.7291972745477634,-1.1785917436896995,3.605551275464009,-0.36677224549416365,-0.5443310539518161,-0.0037679724277555646,0.010714554316204387,0.0871601247140592,-0.41797622289646374,0.01632115007026834,0.007850616584160319,0.007752320255928047,-0.006187903949733441,-1.5019367341830765,-1.5019367341830645,1.5019367341828513,1.5019367341831038,1.501936734182992,1.5019367341830094,1.5019367341830212,1.1275702593849246e-17,FP
